Age,Gender,uist_Population,SIM,Year,uist_Reference,index_col,scot_Reference,scot_Population
81,Male,17.0,0,2018,16,Male81,12469,12724
82,Male,12.0,0,2018,8,Male82,11120,11774
83,Male,15.0,0,2018,11,Male83,9975,10656
84,Male,7.0,0,2018,7,Male84,9091,9315
85,Male,10.0,0,2018,8,Male85,7894,8162
86,Male,7.0,0,2018,6,Male86,6573,7247
87,Male,5.0,0,2018,3,Male87,5635,6116
88,Male,6.0,0,2018,13,Male88,4454,4941
89,Male,3.0,0,2018,4,Male89,3731,4105
90+,Male,14.0,0,2018,17,Male90+,12017,12631
0,Female,0.0,0,2019,21,Female0,26819,26616
1,Female,0.0,0,2019,25,Female1,27567,26613
2,Female,0.0,0,2019,14,Female2,27788,25863
3,Female,21.0,0,2019,29,Female3,28504,26796
4,Female,25.0,0,2019,19,Female4,29033,27558
5,Female,14.0,0,2019,18,Female5,30162,27782
6,Female,29.0,0,2019,25,Female6,28855,28499
7,Female,19.0,0,2019,29,Female7,29683,29028
8,Female,18.0,0,2019,16,Female8,29598,30158
9,Female,25.0,0,2019,29,Female9,28272,28852
10,Female,29.0,0,2019,30,Female10,27796,29680
11,Female,16.0,0,2019,20,Female11,27257,29595
12,Female,29.0,0,2019,25,Female12,26739,28268
13,Female,30.0,0,2019,27,Female13,26167,27791
14,Female,20.0,0,2019,17,Female14,26038,27250
15,Female,25.0,0,2019,35,Female15,27243,26731
16,Female,27.0,0,2019,12,Female16,27563,26157
17,Female,16.0,0,2019,20,Female17,28702,26027
18,Female,35.0,0,2019,20,Female18,29789,27229
19,Female,12.0,0,2019,16,Female19,32749,27547
20,Female,20.0,0,2019,20,Female20,33871,28684
21,Female,20.0,0,2019,14,Female21,34923,29769
22,Female,16.0,0,2019,16,Female22,36314,32726
23,Female,20.0,0,2019,20,Female23,37631,33847
24,Female,14.0,0,2019,17,Female24,39540,34897
25,Female,16.0,0,2019,18,Female25,38982,36286
26,Female,20.0,0,2019,14,Female26,37498,37600
27,Female,17.0,0,2019,31,Female27,37318,39504
28,Female,18.0,0,2019,26,Female28,37556,38943
29,Female,14.0,0,2019,15,Female29,36621,37455
30,Female,31.0,0,2019,20,Female30,36099,37270
31,Female,26.0,0,2019,16,Female31,36312,37502
32,Female,15.0,0,2019,19,Female32,35089,36563
33,Female,20.0,0,2019,22,Female33,35723,36035
34,Female,16.0,0,2019,22,Female34,36385,36242
35,Female,19.0,0,2019,31,Female35,35753,35016
36,Female,21.0,0,2019,27,Female36,34995,35642
37,Female,22.0,0,2019,33,Female37,33471,36297
38,Female,31.0,0,2019,21,Female38,31663,35660
39,Female,27.0,0,2019,29,Female39,30603,34896
40,Female,33.0,0,2019,32,Female40,32622,33370
41,Female,21.0,0,2019,25,Female41,33160,31560
42,Female,29.0,0,2019,28,Female42,33272,30496
43,Female,32.0,0,2019,37,Female43,35532,32498
44,Female,25.0,0,2019,20,Female44,38123,33024
45,Female,28.0,0,2019,27,Female45,39905,33124
46,Female,37.0,0,2019,32,Female46,39222,35360
47,Female,20.0,0,2019,32,Female47,40801,37923
48,Female,27.0,0,2019,56,Female48,41543,39678
49,Female,32.0,0,2019,37,Female49,41358,38976
50,Female,32.0,0,2019,54,Female50,41391,40519
51,Female,55.0,0,2019,36,Female51,42646,41230
52,Female,37.0,0,2019,29,Female52,42441,41019
53,Female,53.0,0,2019,39,Female53,42060,41023
54,Female,36.0,0,2019,35,Female54,40724,42238
55,Female,29.0,0,2019,28,Female55,39939,42001
56,Female,39.0,0,2019,42,Female56,38427,41585
57,Female,35.0,0,2019,49,Female57,38397,40223
58,Female,27.0,0,2019,31,Female58,37263,39404
59,Female,42.0,0,2019,38,Female59,36058,37870
60,Female,49.0,0,2019,31,Female60,34941,37797
61,Female,30.0,0,2019,36,Female61,33606,36636
62,Female,36.0,0,2019,29,Female62,33002,35401
63,Female,30.0,0,2019,44,Female63,32395,34248
64,Female,35.0,0,2019,43,Female64,31202,32880
65,Female,29.0,0,2019,40,Female65,31507,32223
66,Female,44.0,0,2019,42,Female66,31414,31555
67,Female,40.0,0,2019,36,Female67,32127,30309
68,Female,36.0,0,2019,30,Female68,33103,30505
69,Female,40.0,0,2019,38,Female69,35906,30307
70,Female,36.0,0,2019,35,Female70,26974,30868
71,Female,30.0,0,2019,23,Female71,25687,31662
72,Female,38.0,0,2019,32,Female72,25970,34169
73,Female,32.0,0,2019,30,Female73,25265,25526
74,Female,23.0,0,2019,13,Female74,23254,24161
75,Female,30.0,0,2019,29,Female75,21636,24264
76,Female,28.0,0,2019,22,Female76,21833,23428
77,Female,11.0,0,2019,23,Female77,21118,21378
78,Female,27.0,0,2019,27,Female78,20348,19697
79,Female,19.0,0,2019,20,Female79,19396,19656
80,Female,21.0,0,2019,14,Female80,18453,18774
81,Female,25.0,0,2019,14,Female81,17214,17832
82,Female,18.0,0,2019,14,Female82,15965,16720
83,Female,14.0,0,2019,23,Female83,14544,15606
84,Female,12.0,0,2019,15,Female84,14041,14239
85,Female,11.0,0,2019,13,Female85,12678,12871
86,Female,18.0,0,2019,11,Female86,11277,11380
87,Female,13.0,0,2019,9,Female87,9897,10619
88,Female,10.0,0,2019,14,Female88,8421,9227
89,Female,8.0,0,2019,3,Female89,7418,7866
90+,Female,22.0,0,2019,39,Female90+,29050,29708
0,Male,0.0,0,2019,24,Male0,28697,27938
1,Male,0.0,0,2019,13,Male1,29017,27933
2,Male,0.0,0,2019,22,Male2,29377,27144
3,Male,24.0,0,2019,16,Male3,29728,28667
4,Male,13.0,0,2019,19,Male4,30708,29004
5,Male,22.0,0,2019,25,Male5,31533,29368
6,Male,16.0,0,2019,37,Male6,29946,29720
7,Male,19.0,0,2019,23,Male7,30653,30700
8,Male,25.0,0,2019,26,Male8,30586,31525
9,Male,37.0,0,2019,30,Male9,29574,29939
10,Male,23.0,0,2019,34,Male10,28838,30646
11,Male,26.0,0,2019,27,Male11,28885,30580
12,Male,30.0,0,2019,30,Male12,28344,29568
13,Male,34.0,0,2019,24,Male13,27231,28831
14,Male,27.0,0,2019,19,Male14,27083,28875
15,Male,30.0,0,2019,23,Male15,28196,28333
16,Male,24.0,0,2019,18,Male16,29300,27217
17,Male,19.0,0,2019,33,Male17,30279,27065
18,Male,23.0,0,2019,27,Male18,31162,28173
19,Male,18.0,0,2019,17,Male19,33677,29269
20,Male,33.0,0,2019,24,Male20,34653,30241
21,Male,26.0,0,2019,29,Male21,35175,31117
22,Male,17.0,0,2019,22,Male22,36261,33623
23,Male,23.0,0,2019,12,Male23,36791,34595
24,Male,28.0,0,2019,20,Male24,38808,35114
25,Male,22.0,0,2019,12,Male25,39073,36197
26,Male,12.0,0,2019,23,Male26,37445,36724
27,Male,20.0,0,2019,25,Male27,37102,38733
28,Male,12.0,0,2019,28,Male28,36957,38992
29,Male,23.0,0,2019,24,Male29,35572,37359
30,Male,25.0,0,2019,18,Male30,35467,37007
31,Male,28.0,0,2019,14,Male31,34774,36851
32,Male,24.0,0,2019,21,Male32,33786,35459
33,Male,18.0,0,2019,19,Male33,34032,35344
34,Male,14.0,0,2019,14,Male34,34246,34643
35,Male,21.0,0,2019,18,Male35,34347,33649
36,Male,19.0,0,2019,18,Male36,33701,33882
37,Male,14.0,0,2019,23,Male37,32926,34083
38,Male,18.0,0,2019,16,Male38,30125,34171
39,Male,17.0,0,2019,24,Male39,30169,33513
40,Male,23.0,0,2019,23,Male40,31504,32729
41,Male,16.0,0,2019,25,Male41,31398,29931
42,Male,24.0,0,2019,22,Male42,32214,29960
43,Male,23.0,0,2019,32,Male43,34054,31273
44,Male,25.0,0,2019,31,Male44,35759,31153
45,Male,22.0,0,2019,36,Male45,36884,31950
46,Male,32.0,0,2019,32,Male46,36481,33760
47,Male,31.0,0,2019,31,Male47,37985,35435
48,Male,34.0,0,2019,45,Male48,38668,36533
49,Male,32.0,0,2019,32,Male49,39404,36115
50,Male,31.0,0,2019,32,Male50,38795,37582
51,Male,44.0,0,2019,41,Male51,40421,38236
52,Male,31.0,0,2019,27,Male52,39547,38936
53,Male,32.0,0,2019,42,Male53,39588,38301
54,Male,40.0,0,2019,35,Male54,39078,39865
55,Male,26.0,0,2019,38,Male55,38031,38955
56,Male,42.0,0,2019,51,Male56,36862,38941
57,Male,34.0,0,2019,40,Male57,36217,38378
58,Male,37.0,0,2019,49,Male58,35210,37284
59,Male,51.0,0,2019,49,Male59,34417,36072
60,Male,40.0,0,2019,29,Male60,33311,35371
61,Male,47.0,0,2019,39,Male61,31726,34314
62,Male,48.0,0,2019,30,Male62,31363,33465
63,Male,29.0,0,2019,40,Male63,30581,32311
64,Male,38.0,0,2019,38,Male64,29425,30691
65,Male,29.0,0,2019,39,Male65,29569,30248
66,Male,39.0,0,2019,31,Male66,29668,29389
67,Male,36.0,0,2019,29,Male67,30193,28165
68,Male,37.0,0,2019,43,Male68,30916,28173
69,Male,30.0,0,2019,48,Male69,33121,28121
70,Male,28.0,0,2019,42,Male70,24797,28451
71,Male,42.0,0,2019,20,Male71,22863,28942
72,Male,43.0,0,2019,29,Male72,23308,30782
73,Male,38.0,0,2019,21,Male73,21528,22863
74,Male,19.0,0,2019,17,Male74,19373,20901
75,Male,27.0,0,2019,19,Male75,17496,21115
76,Male,20.0,0,2019,23,Male76,17603,19314
77,Male,17.0,0,2019,20,Male77,16869,17196
78,Male,15.0,0,2019,15,Male78,16115,15345
79,Male,19.0,0,2019,19,Male79,14432,15231
80,Male,19.0,0,2019,14,Male80,13546,14374
81,Male,13.0,0,2019,16,Male81,12469,13497
82,Male,17.0,0,2019,8,Male82,11120,11852
83,Male,11.0,0,2019,11,Male83,9975,10872
84,Male,14.0,0,2019,7,Male84,9091,9737
85,Male,7.0,0,2019,8,Male85,7894,8409
86,Male,10.0,0,2019,6,Male86,6573,7271
87,Male,7.0,0,2019,3,Male87,5635,6363
88,Male,4.0,0,2019,13,Male88,4454,5289
89,Male,5.0,0,2019,4,Male89,3731,4206
90+,Male,11.0,0,2019,17,Male90+,12017,13187
0,Female,0.0,0,2020,21,Female0,26819,26559
1,Female,0.0,0,2020,25,Female1,27567,26601
2,Female,0.0,0,2020,14,Female2,27788,26608
3,Female,0.0,0,2020,29,Female3,28504,25861
4,Female,21.0,0,2020,19,Female4,29033,26794
5,Female,25.0,0,2020,18,Female5,30162,27556
6,Female,14.0,0,2020,25,Female6,28855,27781
7,Female,29.0,0,2020,29,Female7,29683,28498
8,Female,19.0,0,2020,16,Female8,29598,29027
9,Female,18.0,0,2020,29,Female9,28272,30157
10,Female,25.0,0,2020,30,Female10,27796,28851
11,Female,29.0,0,2020,20,Female11,27257,29679
12,Female,16.0,0,2020,25,Female12,26739,29593
13,Female,29.0,0,2020,27,Female13,26167,28266
14,Female,30.0,0,2020,17,Female14,26038,27788
15,Female,20.0,0,2020,35,Female15,27243,27247
16,Female,25.0,0,2020,12,Female16,27563,26727
17,Female,27.0,0,2020,20,Female17,28702,26153
18,Female,16.0,0,2020,20,Female18,29789,26022
19,Female,35.0,0,2020,16,Female19,32749,27224
20,Female,12.0,0,2020,20,Female20,33871,27541
21,Female,20.0,0,2020,14,Female21,34923,28678
22,Female,20.0,0,2020,16,Female22,36314,29762
23,Female,16.0,0,2020,20,Female23,37631,32718
24,Female,20.0,0,2020,17,Female24,39540,33839
25,Female,14.0,0,2020,18,Female25,38982,34888
26,Female,16.0,0,2020,14,Female26,37498,36275
27,Female,20.0,0,2020,31,Female27,37318,37588
28,Female,17.0,0,2020,26,Female28,37556,39489
29,Female,18.0,0,2020,15,Female29,36621,38927
30,Female,14.0,0,2020,20,Female30,36099,37437
31,Female,31.0,0,2020,16,Female31,36312,37250
32,Female,26.0,0,2020,19,Female32,35089,37480
33,Female,15.0,0,2020,22,Female33,35723,36540
34,Female,20.0,0,2020,22,Female34,36385,36010
35,Female,16.0,0,2020,31,Female35,35753,36215
36,Female,19.0,0,2020,27,Female36,34995,34988
37,Female,21.0,0,2020,33,Female37,33471,35611
38,Female,22.0,0,2020,21,Female38,31663,36263
39,Female,31.0,0,2020,29,Female39,30603,35625
40,Female,27.0,0,2020,32,Female40,32622,34859
41,Female,33.0,0,2020,25,Female41,33160,33332
42,Female,21.0,0,2020,28,Female42,33272,31521
43,Female,29.0,0,2020,37,Female43,35532,30455
44,Female,32.0,0,2020,20,Female44,38123,32451
45,Female,25.0,0,2020,27,Female45,39905,32973
46,Female,28.0,0,2020,32,Female46,39222,33068
47,Female,37.0,0,2020,32,Female47,40801,35295
48,Female,20.0,0,2020,56,Female48,41543,37846
49,Female,27.0,0,2020,37,Female49,41358,39589
50,Female,32.0,0,2020,54,Female50,41391,38881
51,Female,32.0,0,2020,36,Female51,42646,40411
52,Female,55.0,0,2020,29,Female52,42441,41112
53,Female,37.0,0,2020,39,Female53,42060,40892
54,Female,53.0,0,2020,35,Female54,40724,40887
55,Female,36.0,0,2020,28,Female55,39939,42085
56,Female,29.0,0,2020,42,Female56,38427,41835
57,Female,39.0,0,2020,49,Female57,38397,41406
58,Female,35.0,0,2020,31,Female58,37263,40036
59,Female,27.0,0,2020,38,Female59,36058,39206
60,Female,42.0,0,2020,31,Female60,34941,37665
61,Female,49.0,0,2020,36,Female61,33606,37576
62,Female,30.0,0,2020,29,Female62,33002,36404
63,Female,36.0,0,2020,44,Female63,32395,35157
64,Female,30.0,0,2020,43,Female64,31202,33990
65,Female,35.0,0,2020,40,Female65,31507,32608
66,Female,28.0,0,2020,42,Female66,31414,31928
67,Female,43.0,0,2020,36,Female67,32127,31233
68,Female,40.0,0,2020,30,Female68,33103,29964
69,Female,36.0,0,2020,38,Female69,35906,30119
70,Female,39.0,0,2020,35,Female70,26974,29880
71,Female,36.0,0,2020,23,Female71,25687,30383
72,Female,30.0,0,2020,32,Female72,25970,31108
73,Female,37.0,0,2020,30,Female73,25265,33505
74,Female,32.0,0,2020,13,Female74,23254,24975
75,Female,23.0,0,2020,29,Female75,21636,23582
76,Female,29.0,0,2020,22,Female76,21833,23617
77,Female,28.0,0,2020,23,Female77,21118,22731
78,Female,11.0,0,2020,27,Female78,20348,20667
79,Female,25.0,0,2020,20,Female79,19396,18966
80,Female,18.0,0,2020,14,Female80,18453,18840
81,Female,20.0,0,2020,14,Female81,17214,17900
82,Female,25.0,0,2020,14,Female82,15965,16899
83,Female,17.0,0,2020,23,Female83,14544,15733
84,Female,14.0,0,2020,15,Female84,14041,14564
85,Female,11.0,0,2020,13,Female85,12678,13162
86,Female,11.0,0,2020,11,Female86,11277,11764
87,Female,17.0,0,2020,9,Female87,9897,10269
88,Female,12.0,0,2020,14,Female88,8421,9448
89,Female,10.0,0,2020,3,Female89,7418,8082
90+,Female,21.0,0,2020,39,Female90+,29050,30227
0,Male,0.0,0,2020,24,Male0,28697,27880
1,Male,0.0,0,2020,13,Male1,29017,27920
2,Male,0.0,0,2020,22,Male2,29377,27927
3,Male,0.0,0,2020,16,Male3,29728,27141
4,Male,24.0,0,2020,19,Male4,30708,28664
5,Male,13.0,0,2020,25,Male5,31533,29002
6,Male,22.0,0,2020,37,Male6,29946,29366
7,Male,16.0,0,2020,23,Male7,30653,29718
8,Male,19.0,0,2020,26,Male8,30586,30698
9,Male,25.0,0,2020,30,Male9,29574,31523
10,Male,37.0,0,2020,34,Male10,28838,29937
11,Male,23.0,0,2020,27,Male11,28885,30644
12,Male,26.0,0,2020,30,Male12,28344,30578
13,Male,30.0,0,2020,24,Male13,27231,29565
14,Male,34.0,0,2020,19,Male14,27083,28828
15,Male,27.0,0,2020,23,Male15,28196,28871
16,Male,30.0,0,2020,18,Male16,29300,28327
17,Male,24.0,0,2020,33,Male17,30279,27210
18,Male,19.0,0,2020,27,Male18,31162,27057
19,Male,23.0,0,2020,17,Male19,33677,28162
20,Male,18.0,0,2020,24,Male20,34653,29256
21,Male,33.0,0,2020,29,Male21,35175,30226
22,Male,26.0,0,2020,22,Male22,36261,31101
23,Male,17.0,0,2020,12,Male23,36791,33605
24,Male,23.0,0,2020,20,Male24,38808,34576
25,Male,28.0,0,2020,12,Male25,39073,35094
26,Male,22.0,0,2020,23,Male26,37445,36176
27,Male,12.0,0,2020,25,Male27,37102,36701
28,Male,20.0,0,2020,28,Male28,36957,38706
29,Male,12.0,0,2020,24,Male29,35572,38961
30,Male,23.0,0,2020,18,Male30,35467,37326
31,Male,25.0,0,2020,14,Male31,34774,36970
32,Male,28.0,0,2020,21,Male32,33786,36811
33,Male,24.0,0,2020,19,Male33,34032,35417
34,Male,18.0,0,2020,14,Male34,34246,35298
35,Male,14.0,0,2020,18,Male35,34347,34594
36,Male,21.0,0,2020,18,Male36,33701,33597
37,Male,19.0,0,2020,23,Male37,32926,33826
38,Male,14.0,0,2020,16,Male38,30125,34022
39,Male,18.0,0,2020,24,Male39,30169,34105
40,Male,17.0,0,2020,23,Male40,31504,33443
41,Male,23.0,0,2020,25,Male41,31398,32655
42,Male,16.0,0,2020,22,Male42,32214,29859
43,Male,24.0,0,2020,32,Male43,34054,29884
44,Male,23.0,0,2020,31,Male44,35759,31189
45,Male,25.0,0,2020,36,Male45,36884,31065
46,Male,22.0,0,2020,32,Male46,36481,31856
47,Male,32.0,0,2020,31,Male47,37985,33656
48,Male,31.0,0,2020,45,Male48,38668,35320
49,Male,34.0,0,2020,32,Male49,39404,36409
50,Male,32.0,0,2020,32,Male50,38795,35985
51,Male,31.0,0,2020,41,Male51,40421,37439
52,Male,44.0,0,2020,27,Male52,39547,38081
53,Male,31.0,0,2020,42,Male53,39588,38766
54,Male,32.0,0,2020,35,Male54,39078,38119
55,Male,40.0,0,2020,38,Male55,38031,39658
56,Male,26.0,0,2020,51,Male56,36862,38733
57,Male,42.0,0,2020,40,Male57,36217,38698
58,Male,34.0,0,2020,49,Male58,35210,38117
59,Male,37.0,0,2020,49,Male59,34417,37008
60,Male,51.0,0,2020,29,Male60,33311,35780
61,Male,40.0,0,2020,39,Male61,31726,35060
62,Male,46.0,0,2020,30,Male62,31363,33987
63,Male,48.0,0,2020,40,Male63,30581,33119
64,Male,28.0,0,2020,38,Male64,29425,31946
65,Male,38.0,0,2020,39,Male65,29569,30311
66,Male,29.0,0,2020,31,Male66,29668,29836
67,Male,39.0,0,2020,29,Male67,30193,28946
68,Male,36.0,0,2020,43,Male68,30916,27694
69,Male,36.0,0,2020,48,Male69,33121,27651
70,Male,30.0,0,2020,42,Male70,24797,27543
71,Male,27.0,0,2020,20,Male71,22863,27801
72,Male,41.0,0,2020,29,Male72,23308,28208
73,Male,41.0,0,2020,21,Male73,21528,29920
74,Male,38.0,0,2020,17,Male74,19373,22158
75,Male,18.0,0,2020,19,Male75,17496,20193
76,Male,25.0,0,2020,23,Male76,17603,20330
77,Male,18.0,0,2020,20,Male77,16869,18525
78,Male,15.0,0,2020,15,Male78,16115,16422
79,Male,14.0,0,2020,19,Male79,14432,14582
80,Male,18.0,0,2020,14,Male80,13546,14396
81,Male,17.0,0,2020,16,Male81,12469,13502
82,Male,13.0,0,2020,8,Male82,11120,12587
83,Male,16.0,0,2020,11,Male83,9975,10959
84,Male,11.0,0,2020,7,Male84,9091,9950
85,Male,14.0,0,2020,8,Male85,7894,8806
86,Male,6.0,0,2020,6,Male86,6573,7505
87,Male,7.0,0,2020,3,Male87,5635,6398
88,Male,7.0,0,2020,13,Male88,4454,5514
89,Male,4.0,0,2020,4,Male89,3731,4512
90+,Male,12.0,0,2020,17,Male90+,12017,13729
0,Female,0.0,0,2021,21,Female0,26819,26474
1,Female,0.0,0,2021,25,Female1,27567,26545
2,Female,0.0,0,2021,14,Female2,27788,26596
3,Female,0.0,0,2021,29,Female3,28504,26606
4,Female,0.0,0,2021,19,Female4,29033,25859
5,Female,21.0,0,2021,18,Female5,30162,26793
6,Female,25.0,0,2021,25,Female6,28855,27555
7,Female,14.0,0,2021,29,Female7,29683,27780
8,Female,29.0,0,2021,16,Female8,29598,28497
9,Female,19.0,0,2021,29,Female9,28272,29026
10,Female,18.0,0,2021,30,Female10,27796,30156
11,Female,25.0,0,2021,20,Female11,27257,28850
12,Female,29.0,0,2021,25,Female12,26739,29677
13,Female,16.0,0,2021,27,Female13,26167,29591
14,Female,29.0,0,2021,17,Female14,26038,28263
15,Female,30.0,0,2021,35,Female15,27243,27785
16,Female,20.0,0,2021,12,Female16,27563,27243
17,Female,25.0,0,2021,20,Female17,28702,26723
18,Female,27.0,0,2021,20,Female18,29789,26148
19,Female,16.0,0,2021,16,Female19,32749,26017
20,Female,35.0,0,2021,20,Female20,33871,27218
21,Female,12.0,0,2021,14,Female21,34923,27535
22,Female,20.0,0,2021,16,Female22,36314,28672
23,Female,20.0,0,2021,20,Female23,37631,29755
24,Female,16.0,0,2021,17,Female24,39540,32710
25,Female,20.0,0,2021,18,Female25,38982,33830
26,Female,14.0,0,2021,14,Female26,37498,34878
27,Female,16.0,0,2021,31,Female27,37318,36263
28,Female,20.0,0,2021,26,Female28,37556,37574
29,Female,17.0,0,2021,15,Female29,36621,39473
30,Female,18.0,0,2021,20,Female30,36099,38909
31,Female,14.0,0,2021,16,Female31,36312,37417
32,Female,31.0,0,2021,19,Female32,35089,37228
33,Female,26.0,0,2021,22,Female33,35723,37456
34,Female,15.0,0,2021,22,Female34,36385,36515
35,Female,20.0,0,2021,31,Female35,35753,35983
36,Female,16.0,0,2021,27,Female36,34995,36186
37,Female,19.0,0,2021,33,Female37,33471,34958
38,Female,21.0,0,2021,21,Female38,31663,35578
39,Female,22.0,0,2021,29,Female39,30603,36227
40,Female,31.0,0,2021,32,Female40,32622,35588
41,Female,27.0,0,2021,25,Female41,33160,34820
42,Female,33.0,0,2021,28,Female42,33272,33291
43,Female,21.0,0,2021,37,Female43,35532,31479
44,Female,29.0,0,2021,20,Female44,38123,30412
45,Female,32.0,0,2021,27,Female45,39905,32401
46,Female,25.0,0,2021,32,Female46,39222,32918
47,Female,28.0,0,2021,32,Female47,40801,33008
48,Female,37.0,0,2021,56,Female48,41543,35224
49,Female,20.0,0,2021,37,Female49,41358,37762
50,Female,27.0,0,2021,54,Female50,41391,39493
51,Female,32.0,0,2021,36,Female51,42646,38779
52,Female,32.0,0,2021,29,Female52,42441,40296
53,Female,55.0,0,2021,39,Female53,42060,40987
54,Female,37.0,0,2021,35,Female54,40724,40758
55,Female,53.0,0,2021,28,Female55,39939,40741
56,Female,36.0,0,2021,42,Female56,38427,41921
57,Female,28.0,0,2021,49,Female57,38397,41658
58,Female,39.0,0,2021,31,Female58,37263,41216
59,Female,35.0,0,2021,38,Female59,36058,39839
60,Female,27.0,0,2021,31,Female60,34941,38998
61,Female,42.0,0,2021,36,Female61,33606,37449
62,Female,49.0,0,2021,29,Female62,33002,37342
63,Female,29.0,0,2021,44,Female63,32395,36158
64,Female,34.0,0,2021,43,Female64,31202,34897
65,Female,30.0,0,2021,40,Female65,31507,33714
66,Female,34.0,0,2021,42,Female66,31414,32315
67,Female,28.0,0,2021,36,Female67,32127,31609
68,Female,43.0,0,2021,30,Female68,33103,30884
69,Female,40.0,0,2021,38,Female69,35906,29592
70,Female,36.0,0,2021,35,Female70,26974,29702
71,Female,39.0,0,2021,23,Female71,25687,29418
72,Female,35.0,0,2021,32,Female72,25970,29860
73,Female,30.0,0,2021,30,Female73,25265,30513
74,Female,37.0,0,2021,13,Female74,23254,32793
75,Female,32.0,0,2021,29,Female75,21636,24384
76,Female,23.0,0,2021,22,Female76,21833,22961
77,Female,27.0,0,2021,23,Female77,21118,22923
78,Female,26.0,0,2021,27,Female78,20348,21984
79,Female,11.0,0,2021,20,Female79,19396,19909
80,Female,25.0,0,2021,14,Female80,18453,18188
81,Female,17.0,0,2021,14,Female81,17214,17973
82,Female,18.0,0,2021,14,Female82,15965,16975
83,Female,25.0,0,2021,23,Female83,14544,15914
84,Female,13.0,0,2021,15,Female84,14041,14696
85,Female,14.0,0,2021,13,Female85,12678,13476
86,Female,11.0,0,2021,11,Female86,11277,12044
87,Female,9.0,0,2021,9,Female87,9897,10629
88,Female,13.0,0,2021,14,Female88,8421,9148
89,Female,11.0,0,2021,3,Female89,7418,8286
90+,Female,23.0,0,2021,39,Female90+,29050,30856
0,Male,0.0,0,2021,24,Male0,28697,27789
1,Male,0.0,0,2021,13,Male1,29017,27863
2,Male,0.0,0,2021,22,Male2,29377,27914
3,Male,0.0,0,2021,16,Male3,29728,27924
4,Male,0.0,0,2021,19,Male4,30708,27139
5,Male,24.0,0,2021,25,Male5,31533,28662
6,Male,13.0,0,2021,37,Male6,29946,29000
7,Male,22.0,0,2021,23,Male7,30653,29364
8,Male,16.0,0,2021,26,Male8,30586,29716
9,Male,19.0,0,2021,30,Male9,29574,30696
10,Male,25.0,0,2021,34,Male10,28838,31521
11,Male,37.0,0,2021,27,Male11,28885,29935
12,Male,23.0,0,2021,30,Male12,28344,30642
13,Male,26.0,0,2021,24,Male13,27231,30575
14,Male,30.0,0,2021,19,Male14,27083,29562
15,Male,34.0,0,2021,23,Male15,28196,28824
16,Male,27.0,0,2021,18,Male16,29300,28866
17,Male,30.0,0,2021,33,Male17,30279,28320
18,Male,24.0,0,2021,27,Male18,31162,27202
19,Male,19.0,0,2021,17,Male19,33677,27047
20,Male,23.0,0,2021,24,Male20,34653,28150
21,Male,18.0,0,2021,29,Male21,35175,29242
22,Male,33.0,0,2021,22,Male22,36261,30211
23,Male,26.0,0,2021,12,Male23,36791,31085
24,Male,17.0,0,2021,20,Male24,38808,33587
25,Male,23.0,0,2021,12,Male25,39073,34557
26,Male,28.0,0,2021,23,Male26,37445,35074
27,Male,22.0,0,2021,25,Male27,37102,36154
28,Male,12.0,0,2021,28,Male28,36957,36676
29,Male,20.0,0,2021,24,Male29,35572,38676
30,Male,12.0,0,2021,18,Male30,35467,38927
31,Male,23.0,0,2021,14,Male31,34774,37290
32,Male,25.0,0,2021,21,Male32,33786,36930
33,Male,28.0,0,2021,19,Male33,34032,36768
34,Male,24.0,0,2021,14,Male34,34246,35372
35,Male,18.0,0,2021,18,Male35,34347,35249
36,Male,14.0,0,2021,18,Male36,33701,34541
37,Male,21.0,0,2021,23,Male37,32926,33542
38,Male,19.0,0,2021,16,Male38,30125,33766
39,Male,14.0,0,2021,24,Male39,30169,33957
40,Male,18.0,0,2021,23,Male40,31504,34034
41,Male,17.0,0,2021,25,Male41,31398,33368
42,Male,23.0,0,2021,22,Male42,32214,32577
43,Male,16.0,0,2021,32,Male43,34054,29783
44,Male,24.0,0,2021,31,Male44,35759,29804
45,Male,23.0,0,2021,36,Male45,36884,31101
46,Male,25.0,0,2021,32,Male46,36481,30974
47,Male,21.0,0,2021,31,Male47,37985,31759
48,Male,32.0,0,2021,45,Male48,38668,33548
49,Male,31.0,0,2021,32,Male49,39404,35201
50,Male,34.0,0,2021,32,Male50,38795,36280
51,Male,32.0,0,2021,41,Male51,40421,35851
52,Male,31.0,0,2021,27,Male52,39547,37290
53,Male,43.0,0,2021,42,Male53,39588,37918
54,Male,31.0,0,2021,35,Male54,39078,38586
55,Male,32.0,0,2021,38,Male55,38031,37925
56,Male,40.0,0,2021,51,Male56,36862,39437
57,Male,26.0,0,2021,40,Male57,36217,38497
58,Male,42.0,0,2021,49,Male58,35210,38441
59,Male,32.0,0,2021,49,Male59,34417,37841
60,Male,37.0,0,2021,29,Male60,33311,36715
61,Male,50.0,0,2021,39,Male61,31726,35472
62,Male,40.0,0,2021,30,Male62,31363,34733
63,Male,46.0,0,2021,40,Male63,30581,33643
64,Male,47.0,0,2021,38,Male64,29425,32754
65,Male,27.0,0,2021,39,Male65,29569,31560
66,Male,35.0,0,2021,31,Male66,29668,29907
67,Male,29.0,0,2021,29,Male67,30193,29397
68,Male,38.0,0,2021,43,Male68,30916,28473
69,Male,35.0,0,2021,48,Male69,33121,27192
70,Male,34.0,0,2021,42,Male70,24797,27094
